user,review,rating
Mochammad Nafi' Iklilur Rohman,"Banyak wahana lumayan extreme disini tapi juga ada wahana yg kita bisa belajar banyak hal kok
Contohnya tentang museum sejarah,adat, rumah-rumah tradisional,dll",5
Novikasari Wijaya,"Tempat wisata plg enak, harga standar mainannya bnyak..",5
Kimvhee,Tempat rekreasi paling seru karena banyak wahana. Ada wahana untuk anak anak juga.,5
Annelia Vito,"Tempatnya luas dan banyak diorama diorama yang bisa dilihat lihat. Tempat yang banyak mainannya mungkin alurnya agak kurang jelas setelah melewati kolam renangnya, tapi tetep asik. Roller coasternya ada banyak, mainan lain yang seru juga banyak dan asik untuk dimainkan bareng temen temen atau keluarga. Ditunggu wahana barunya!!",5
Shafira Azzahra,"Wahana di Jawa Timur Park 1 banyak banget! Mulai dari untuk anak anak dan dewasa seru banget kalau untuk anak remaja dan anak anak. Ada kolam renang juga...
Sayangnya kalau hujan semua wahana nya gabisa di pakai kecuali yang indoor",5
Febrie RD,"Kesan pertama kali masuk suasananya krg terang,krg pencahayaan jdi agk serem😱 sepanjang jln tmptnya bersih,no sampah👍.Cuma toiletnya krg bersih👎wahana permainan lmyan,klo bisa ditambah.Oia..arah pintu keluarnya ribet bgt harus ngelewatin toko"" stand"" lama bangeeeett😧 …",3
niswatul hanifah,"Soooo happy! Liburan asyik emang kudu ke JatimPark sih. Rada capek jalan karena memang rutenya terarah dari pintu masuk sampek area wahana yah, jdi tidak bisa skip perjalanan. Semua wahana nya asyikk, jangan lupa ke bioskop 3D nya juga seru …",5
yusti yusti,"Bagus untuk liburan dan hiburan, terutama bagong science center. Mengajari tentang anatomi tubuh manusia dengan cara penyampaian  yang disukai anak anak. Setelah acara selesai dapat gratis periksa mata dan tes osteoporosis untuk pengunjung diatas 40 tahun.",4
Nova Narulita S,"Tempatnya bener bener edukasi banget. Bisa pelajar apa aja. Misalnya sejarah kerajaan, tarian tarian, sayur mayur, candi, sains, matematika, ragam budaya indonesia dan juga menyediakan wahana-wahana permainan daru yang santai sampe bikin …",5
Fajar Narawangsa,"Sangat memorable, seru main disini ditambah udara sejuk kota batu, sayang ada beberapa sisi seperti aquarium display di rumah ikan yang ga diisi, dan ada muntahan pengunjung di jalan yang ga langsung dibersihkan",4
bella sabrilla,Top banget buat tempat berwisata bareng keluarga. Harga masuk 120k/org. buka sampai jam 16.30,5
"Supriyadi, MPd",Tahun 2020 ini kelas 4A sampai kelas 4G dan kelas 5A sampai kelas 5G MI Muhammadiyah Karanganyar yang berjumlah 490 siswa melaksanakan study tour ke Museum Tubuh dan Jatim Park 1 Malang.,5
AZIZ,"Tempatnya bagus luas. Tapi aku cari kolam renang dewasa nggak nemu dan tornado juga nggak nemu... Haduh.
Tapi kata temenku ada, waktu sudah keluar jatim park 1",4
Zakaria Haris,Bermain sepuasnya..banyak skali  spot bermain.cocok tuk mereka yg ingin menaikkan andrenalin.berenang jg  ok...cocok tuk belajar dan bermain...,5
Ummu BANYUhening,"Tempat wisata, taman hiburan yg mengedukasi.
Tracknya panjang sekali, sampai kaki pegal rasanya 😂
Nice place. …",5
Hanif Andrian,Wow sekali disini anak anak menyukainya gak mau diajak pulang kemaren...semoga bisa kesana lagi suatu saat nanti,5
serdadu kompeni,"Menurut saya menurut saya lo ini..

📌 Lokasi  : Mudah dicari, mudah di tuju.. patkir luas dengan petugas parkirnya.. …",5
Bellasptn,Bagus banget buat wisata selain menyuguhkan edukasi jatimpark juga memiliki banyak wahana permainan yang cukup menantang adrenalin,4
Lady G,"Salam pengelola, mohon ketegasannya untuk menjadikan seluruh area JTP menjadi WILAYAH BEBAS ASAP ROKOK dong. Masih banyak orang2 egois dan ga punya otak yg ngerokok padahal di sekelilingnya banyak bayi dan anak kecil. Silakan buat kebijakan denda atau sanksi lain bagi pengunjung yang kedapatan merokok.",2
gading randy (Gading),"Mengesankan, Amazing!, Wisata yang tidak pernah membosankan 2 sampai 3 kali kesana tetap menyenangkan. Wahana Belajar dan taman bermain. mulai dari Sains, Etnik, Maupun Wahana bermain yang mengundang Uphoria. Cocok untuk segala umur yang menginginkan Tantangan.",5
Dinda Laila,"JATIM PARK 1
Banyak bangett wahana nya😍😍 cocok jga untuk edukasi dan permainan nya🤩🎡🎡🎡 …",5
Fithrotul Izzah,"tempat wisata terbaik untuk keluarga dan teman

banyak wahana menarik dan mentantang yang bisa kamu nikmati",5
Luwak Gunung Comunity,"Berbagai Wanaha yg cocok untuk anak, dewasa, orang tua pun bisa, tersedia juga buat wahana belajar",5
alfia Alfi,"Tempat rekreasi keluarga dan juga cocok untuk outingclass disini banyak media edukasi anak, wahana permainan mulai dari anak2, balita, hingga dewasa. Ada juga replika rumah adat di Indonesia, tanan sejarah, kolam renang, museum tubuh dan masih banyak lagi.",5
maria erlin (Erlin),"U ukuran jatim park ini yg pertama dan terlama.. cocoknya u sekolah"" yg mengadakan study tour krn di dlmnya pembelajaran ttg sejarah"" .. di dlmnya tetep ada permainan, setiap jatim park sll ada permainan"" .",4
Ida.rislina Lina,"Rihlah all unit yayasan Al Chusnaini (TPA-KB-TK Anak Sholeh,  SDI Al Chusnaini dan SMPI Al Chusnaini) Sabtu, 2 September 2023",5
Yoyok Sujatmiko,"Wahana sdh cukup ok, tapi sayang waktu bawa grup besar kesini sangat mengecewakan, meal kupon yang kita beli banyak yang belum aktif sehingga membuat bingung para peserta tour, akhirnya wisata jadi tidak nyaman.",1
Arya Satya,"Jatim park 1 adalah destinasi wisata liburan yang menawarkan banyak wahana di Jatim Park 1 sangat seru, aman, dan menyenangkan, terutama wahana seperti Go Car dan roller coaster. Jatim Park 1 dikenal sebagai Science and Coaster Park, …",5
Bagus maximaliz,"Terakhir kesini 8 tahun lalu,sekarang beda jauh Ama yg dulu,sekarang LBH tertata,keliatan bagus dan masih sangat terawat tempatnya",5
Hana Salsabilla,"Seneng banget bisa liburan ke Jatim Park 1.Tempatnya bagus, edukatif,nyaman dan fasilitasnya lengkap",5
Ahmad Hafiz,"Menurut saya, permainan paling seru disini adalah memanah. Disaat yang lainnya ramai sekali. Apalagi roller coster yang antriannya panjang. …",5
Mas Creez (kepoinkitadong),"Tempat yang cocok untuk liburan keluarga, ada wahana hiburan dan edukasi yang komplit, dari anak2 sampai remaja sangat komplit wahana nya, tempatnya juga luas dan harga tiketnya juga terjangkau. 👍👍👍👍 …",5
Pawon Sinau,Sangat menyenangkan.. banyak wahana baruuu.. 😊😊😆😆 banyak pengetahuan baruu.. sipp tapi sayang foodcourt yg pakek voucher makanannya pada hambar2.. 😯😯 …,5
Mangan Dolan,"Fiuh..tempat ini luas bingit...seperti teman2nya yang lain...jatimpark 2 dan 3..keren
..worth it harga tiket dengan fasilitasnya ...awesome",5
Dewi Surbakti,"Cukup menyenangkan untuk berlibur bersama keluarga. Ada tempat beli oleh2 juga. Kalau ke sini harus sediakan waktu seharian biar puas bermain di semua wahana.
Saya suka karena di semua sudut tersedia toilet, walaupun bbrp biliknya ada yg rusak.",4
a believer,"Wahana yang lengkap... bagus utk anak2 belajar banyak hal, terutama di musium tubuh....",5
tata tutu,"Dengan harga tiket segitu worth it banget bisa naik wahana sepuasnya, tempat luas dan bikin betah disana.",5
Eka Pradana,"Tempat wisata yang seru untuk keluarga, pasangan, maupun teman. Banyak memiliki wahana dan selalu update di tiap tahun. Sangat cocok untuk wisata rombongan. Memiliki akses jalan mudah dan parkiran yang luas menjadi salah satu nilai plus …",5
Sansekerta Advertising,"Over all semua keren dan bagus... tinggal dijaga kebersihan dan kerapiaan di beberapa sudut tempat. Tapi paling salute petugas kolam renang anak2 khususnya, tegass dan todak pandang bulu terutama mengingatkan utk penggunakan pakaian renang ataupun pakaian yg harus dikenakan kolam.renang anak..",5
Theresia Lonika,Bagus utk wisata utk edukasi dan taman bermain anak.,3
Arif Adi,"Kemaren kesana lagi, ada wahana baru yg sukses buat pusing dan mau muntah.

Harga 70k worth it lah kalo dapet segala macem wahana di dalemnya itu …",5
Aqsiya Morizki Gautama,"Jatim park 1 bukan hanya tempat rekreasi tapi juga sarana belajar untuk anak-anak, saya suka tempatnya karena ada rute nya jadi arah jalan kita ter-organisir dengan baik...",5
WIDI ASTUTI,"Untuk wahana yang tersedia kurang terawat, masukannya untuk wahana2 yg tersedia bisa diperbaharui lagii.",4
Ferian Andi Pangestu,"Jatim Park 1 memiliki beragam wahana dan atraksi yang cocok dikunjungi oleh keluarga dan anak-anak.
Menawarkan banyak wahana dan atraksi menarik seperti roller coaster, taman …",5
Mister Gembul,"Cocok buat wahana bermain segala usia, bahkan untuk anak2 usia dibawah 2 tahun, tamannya bisa dilewati troll, ada area khusus untuk ibu dan anak, tempat bermain anak usia dini, ganti popok, air hangat, dll",5
REZA,"Tempatnya bagus untuk menuntut ilmu dan bersenang senang, permainan banyak dan seru seru, ada kolam renang juga. Cocok untuk liburan bersama teman atau keluarga🥰 …",5
M.FATKHUR ROZI,Jatim park satu lebih banyak wahana permaianan dan wahana edukasi kalau hewan hewanya masih banyak yg jatimpark 2,4
Yoga Sutrisna,Sangat menyenangkan,5
Afida Shop,Kesini pas musim hujan agak ga seru ya karena permainannya banyak yg ga jalan. Tapi untungnya banyak spot indoor yang bagus untuk selfie. Hehe,4
IVAN DWI NUR AZHARI,"Untuk jatim park 1 tempat wahana yang sangat asik, disini terdapat banyak wahana yang menguji adrenalin, serta kolam renang, tempat nya sangat bersih dan banyak spot foto yang bagus, cocok untuk berlibur bersama keluarga dan orang …",5
Lucymaria Yusma,"Rillah Mts Wahid Hasyim 1 pasuruan, belajar & bermain, pasri seru",5
Paramitha Mulaindah Munasiroh,"salah satu tempat wisata yang terletak di Batu, bukan hanya tempat wisata, didalamnya terdapat miniatur ttg keragaman budaya Indonesia, harga relatif murah, karna hanya beli 1 tiket diluar dan tidak perlu membayar lagi untuk naik wahana, pokoknya gak nyesel dateng ke tempat wisata ini",5
Ahmad Khodir Fauzan,"Temapat yang Wajib di kunjungi saat berwisata ke batu, tempatnya sangat mengedukasi dan berbagai macam wahana bisa kita nikmati.
Cocok untuk anak anak , dewasa, dan berkeluarga",5
heny prasetyaningsih,"Akhir tahun bersama keluarga ke Jatim Park 1.parkir luas, bersih..  Ketika sore hari banyak kulineran didepan Jatim Park nya. Ramah untuk anak..",5
nadia cahya,"Gapernah bosen kesini dari dulu, menyenangkan dan harga tiket terjangkau, tempat wisata recomended kalau ke malang",5
Anita Rohani,"Masuknya 100k weekday puas tanpa bayar2 lagi,Wahana permainan banyak, sayang nya waktu kesini pas hujan angin jadi banyak wahana yg tidak dijalankan , saran kalau mau kesini sebaiknya bawa jas hujan plastik ya guys",5
Feyfey Biela,"Paket liburan komplit sih. Ga cuma wahan bermain aja, tapi juga kita juga bisa belajar tentang fisika, biologi, kimia, sampai sejarah. Yang paling seneng ada fasilitas buat mom and baby, kek rumah gtu. Di dalemnya ada microwave, kamar buat …",4
Mohammad Frisma Suganda,Cocok untuk edukasi terkait keberagaman rumah dan adat Indonesia serta belajar sains,5
Baby K Chanel,"Lengkap. Wahana dari yang slow sampai tornado ada, kolam renang, museum tubuh, tempat edukasi yang luar biasa. . Dari buka sampai tutup puas disini. .",5
Desi Puspitasari,"Menyenangkan banyak permainan, enak yg langsung paket terusan, bisa naik wahana berkali2",5
Gale Ligiro,Jauh jauh dari bali Akhirnya kesampaian juga pergi kesini 🥹 …,5
Putri Alifah,"seru bangett , banyak wahana yg harus banget dicoba dan rasakan sensasinya , dan banyak pengetahuan yg kita gatau jadi tau. btw terakhir kesini dulu kelas 4sd dan tujuannya cuman renang haha .. untuk yg mau liburan disini selamat berlibur",5
wahyu susilojati,Kalo dibandingin dufan emang kalah besar tapii.... ga kalah seru kok apalagi kalo disini bisa mainan semuanya apalagi kalo weekdays. Kalo dufan palingan 6-7 permainan. Buat harga cukup murah dan makanan disini juga murah. Lokasinya strategis.,5
Namim yasmin,"Tempatnya luas sekali, terdapat tenant2 makanan didalamnya wahana lengkap",5
Mendreng Heriyanto,"Tempat yg bagus buat berlibur...tempatnya luas banyak arena bermain,, bisa seharian disini kalau gak capek",5
Amir Ali,Permainannya cukup banyak pilihan. Permainan yang menggembirakan sampai yang menguji adrenalin.,5
kautsar tirta,"120 k weekend
Murah sih
Makan ya wajar harganya
Toilet banyak bersih",5
annisa_ __,"Bagus tempatnya. Ada wisata edukasinya. Cocok buat bawa anak2 kesana, bnyk wahana permainan juga",4
SF Virgiawan,"Taman hiburan yang terletak di Kota Batu, cocok untuk hiburan bersama keluarga",5
Renata Widowati,"Kangen banget rekreasi kesini, terakhir kesini tahun 2018 sebelum pandemi, banyak banget permainannya dan tempat2 pengetahuan.. semoga tahun depan bisa main ke jatim park dan jalan2 ke batu..",5
Hikmah Vias,"Tempaattt favoritt liburan keluargaa di malang💖
Harga terjangkau. Parkir luas. Banyak yg jual makan didalam. Kolam renang luas. Kebersihan oke. Kamar mandi bagus hehe. Perminan nya seru semua. Untuk anak-anak maupun dewasa ada semua. …",5
Mardianto 92,"Destinasi wisata keluarga..
Banyak bgt wahananya..mulai dr yg fun smpai ekstrim bgt..
Parkiran luas.. …",4
gugun ginanjar,"Wahananya banyak, seru, cuman di bagian depannya gk menarik yg kaya musium² gitu kelamaan buat jalan. Terus pintu keluar terlalu sumpek karena jalan sempit banget. …",5
sangkolan,"Selalu ramai akan pengunjung, tempat yg menarik dan asik untuk di kunjungi",5
Nobel Rizkiyono,"Tempat wisata yang menarik untuk di kunjungi ,tempatnya bagus ,ada kolam renang untuk anak - anak ,  Banyak wahana yang menarik di sini",5
alfiatus syarifah,"Harga tiket standar
Tempat bersih, nyaman, sejuk
Permainan sangat banyak …",5
Rachmad Gesah,"Lokasi wisata keluarga di kota Batu, Malang... Bagus sih walaupun ada beberapa mesin ketangkasan yang rusak dan perlu diperbaiki.",4
septia cahyani,"baru kemarin sabtu tgl 27 april kesini, siang sekitar jam satuan mau naik sky swinger staf cowo nya ga ramah saya bertanya jawabannya ketus jahat banget nyesel bgt.",1
amel ich,Selalu jadi tujuan wisata klo k batu. Bbrp wahana closed dlm renovasi..,5
Fatah Mokhamad Sutopo,"Jatim Park 1 Mantap, tapi sayang jam 15:15 sudah mulai kabut dan Bressss hujan.... Hehehehe
Tapi mantap dan tingkatkan terus pelayanannya...",5
whepons gaming,"Ada rumah tubuh, dufan mini, wisata tempat2 bersejarah diindonesia... komplit. Cocok utk anak2 hingga dewasa. Kalau kesini..siap2 bawa baju renang karena ada kam renangnya didalam... dikelilingi wahana permainan. seru banget.",5
Tharieq Adil Ramzi,"Wisata edukasi skaligus hiburan, luas tempatnya dan ga kalah keren sama pesaing pesaing lainnya",4
Nuril Alfa,"Sebenernya tempat ini sangat cocok untuk edukasi + rekreasi. Tapi setelah kunjungan saya yg sudah ke 4x nya dari kurun waktu lebih dari 8 tahun terakhir, tempat ini nggak banyak berinovasi. Ada beberapa spot yg sudah kurg terawat, spot …",4
honey lunafiqa,Tempat yg recommended utk rekreasi dan edukasi anak2 dan klrga... disarankan kesana jgn hr libur krn padat 😂😂😂 …,5
Febriant Laksono Budi,Mengantarkan anak anak liburan ke Jatim Park. Banyak informasi edukatif dan wahana hiburan utk anak anak. Top markotop,5
ꦡꦺꦪꦺꦴꦤꦤ꧀ꦝꦩꦲꦂꦝꦶꦏ,"Salah satu wisata yang sangat rekomendasi buat pelancong yang ingin berlibur, kumpul bersama keluarga atau teman. Banyak wahana yang menarik. Fasilitas lengkap dan bersih. Namun sayang makanan dari beberapa kedai dimasak seperti asal-asalan. Lebih baik membawa bekal sendiri :)",5
nur pakhanah,"Bagus buat liburan keluarga,buat nyenengin anak anak pokoke capaine poll",5
Mifta Rini,"Paling enak kalo kesini di hari kerja, setidaknya tidak terlalu ramai, harga tiket hanya 85rb
Sayangnya wahana tornado dan roller coaster tidak beroperasi, jadi gabisa nyobain rata",5
GUT's AC INDONESIA,Tempat yg sangat enak buat wisata...selain dapat edukasi yg banyak...juga wahana permainan juga banyak...puas deh...bisa seharian disana...,5
Nanda Oktaviani,"Tempat rekreasi masa kini. Banyak macam permainan, cocok untuk liburan keluarga besar",5
Faisal Ahmad,"Tempat ini pecah banget men, wana wisata fantasi di gunung dan gunungan tunpeng ini menyambut kita dipintu masuk, selain nambah pinter juga kita dsini have fun bangeett",5
Noureen Falisha,Lovely place... Sayang kemarin pas gerimis jadi g bisa main wahana yg di luar ruangan..,5
Trisma Novia,"Tempat asik recommended, sekalian edukasi juga sayangnya rata rata ala edukasi beberapa banyka yg belum diupgrade atau diperbaiki, dibersihi juga, kaya raksa nya, makanan sama accessories nya muahal banget, kalo lihat kuota yg masuk segitu …",4
Avisya Puspita,"Taman rekreasi yg bisa dinikmati segala usia .. krn ada edukasi sejarah , spot foto ,kolam renang, taman bermain dari yang tidak ekstrem smpai ekstrim dan masih banyak lagi.. pokoknya cucok untuk liburan keluarga atau kerabat.. 👍👍 …",5
Kristianto Sarju,"Pertama kali ke sini bersama rombongan teman-teman kerja dan keluarga masig-masing. Putriku masih kecil saat itu, dan sekarang dia sudah kuliah semester lima. Kebayang sudah berapa lama. Ha..ha... Betapa banyaknya pengunjung yang saat itu …",5
Thiyar wulandari,"Perjalanan masuknya lamaa di museum2, sedangkan wahana permainannya berada di jauuhhhh dari pintu masuk hampir di perjalanan menuju pintu keluar",4
Syamsul Arifin,"Bagus buat wisata keluarga, dan banyak berbagai macam wahana permainan nya.",5
Wahyuni Setyo_,Wahana yg super banyak bgt cocok buat ngisi liburan kalian bareng temen or keluarga,5
